"id","title","description","street","city","state","postal_code","country","lat","lng","phone","fax","email","website","logo_id","path","marker_id","description_2","open_hours","ordr","slug","brand","special","categories","days_str"
"30","V2 Retail Ltd. (HU69)","HU69","Matiyari Chauraha, Deva Road, Chinhat, In Front of City Cart","Lucknow","Uttar Pradesh","226028","India","26.8821556","81.0400431","9821036392 / 7905530199","","lucknow05@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu69-lucknow","","","null",""
"24","V2 Retail Ltd. (HU70)","HU70","House No. 643, Ward No. 29, Safipur 1st, Harjinder Nagar Chauraha, Lalbangla Road","Kanpur","Uttar Pradesh","208007","India","26.41674232","80.39170074","6397920353 / 7037626969","","kanpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu70-kanpur","","","null",""
"34","V2 Retail Ltd. (HU71)","HU71","Gurunanak Chowk, Near Sardar Petrol Pump, Patel Nagar, Kachori Road","Gonda","Uttar Pradesh","271001","India","27.13370323","81.9603653","8953433843 / 9151813116","","gonda@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu71-gonda","","","null",""
"22","V2 Retail Ltd. (HU72)","HU72","Prabha Tower, Issiyo Ki Puliya, Near Bharat Gas Agency, Shahjanpur Road, Opp. Gita Palace","Barelly","Uttar Pradesh","243001","India","28.3535112","79.4368097","8953226096 / 9368863070","","bareilly@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu72-barelly","","","null",""
"134","V2 Retail Ltd. (HU74)","HU74","Opp. Salarpur Gate, Main Dadri Road, RC Market, Near Canara Bank","Bhangel","Uttar Pradesh","201304","India","28.4014","77.535","9355688686 / 8448412952","","bhangel@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu74-bhangel","","","null",""
"43","V2 Retail Ltd. (HU76)","HU76","V2 Retail Ltd. Ghajipur Road, Near Pahariya Mandi, Opp. Mishra TVS Showroom, Pahariya","Varanasi","Uttar Pradesh","221007","India","25.3524772","83.0009064","9971492339 / 8400295277","","pahariya2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu76-varanasi","","","null",""
"42","V2 Retail Ltd. (HU77)","HU77","C 30/50, Opposite Hindustan Hotel, Maldahiya","Varanasi","Uttar Pradesh","221002","India","25.3242134","82.9941452","8630817192 / 8874852209","","maldahiya@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu77-varanasi","","","null",""
"45","V2 Retail Ltd. (HU78)","HU78","Anand Hero, Near Hi-Tech More, Murdhawa","Renukoot","Uttar Pradesh","231217","India","24.2272622","83.042967","-","","renukoot@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu78-renukoot","","","null",""
"28","V2 Retail Ltd. (HU80)","HU80","Telibagh, Near Shani Mandir Chauraha","Lucknow","Uttar Pradesh","221002","India","26.7785604","80.9431601","-","","telibagh@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu80-lucknow","","","null",""
"27","V2 Retail Ltd. (HU81)","HU81","Near Purnia Railway Crossing, Sitapur Road","Lucknow","Uttar Pradesh","226024","India","26.89641762","80.93764496","-","","sitapur2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu81-lucknow","","","null",""
"46","V2 Retail Ltd. (HU82)","HU82","Vikrant Tower, Nehru Chowk, Old Sabji Mandi, Khalilabad, Sant Kabir Nagar","Khalilabad","Uttar Pradesh","272175","India","26.7735412","83.066451","-","","khalilabad@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu82-khalilabad","","","null",""
"26","V2 Retail Ltd. (HU83)","HU83","Main Road, Beside Ajanta Hospital, Alambagh","Lucknow","UttarPradesh","226005","India","26.8154959","80.9050445","9936122835","","alambagh@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu83-lucknow","","","null",""
"49","V2 Retail Ltd. (HU84)","HU84","Gorakhnath Road, Lachhipur, Near Khetan Hospital","Gorakhpur","UttarPradesh","273015","India","26.798013","83.3537712","9936122835","","gorakhpur4@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu84-gorakhpur","","","null",""
"21","V2 Retail Ltd. (HU90)","HU90","Shaukat Ali Road, Civil Lines, Near Bank Of India","Rampur","UttarPradesh","244901","India","28.7928624","79.0218348","9936122835","","rampur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hu90-rampur","","","null",""
"112","V2 Retail Ltd. (HW13)","HW13","Mango City Hotel Pvt Ltd, Rabindra Avenue, Near Hero Showroom, Rathbari","Malda","West Bengal","732101","India","25.0012946","88.1384694","9830439906 / 6207135811","","malda@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw13-malda","","","null",""
"127","V2 Retail Ltd. (HW14)","HW14","Kouchpukur, P.O. Hathgachia, P.S. K.L.C, Thakdari Road, Township, Near Rajarhat","Kolkata","West Bengal","700156","India","22.5623629","88.4633856","-","","aquatica.stores@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw14-kolkata","","","null",""
"114","V2 Retail Ltd. (HW15)","HW15","Beside Sky Star Building, Sevoke Road","Siliguri","West Bengal","734001","India","26.7220932","88.4269844","6207135811","","siliguri@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw15-siliguri","","","null",""
"113","V2 Retail Ltd. (HW16)","HW16","Aims Mall, 9/9 Mearberh Road","Chinsurah","West Bengal","712101","India","22.8886255","88.3944887","-","","chinsurah@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw16-chinsurah","","","null",""
"15","V2 Retail Ltd. (HW17)","HW17","Lotus More, Opposite Jaiswal Hardware","Rampurhat","West Bengal","731224","India","24.175331642000888","87.7914645637365","8240632958","","rampurhat@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw17-rampurhat","","","null",""
"109","V2 Retail Ltd. (HW18)","HW18","Banerjee &amp;Chatterjee Associates, Grand Heritage Building (Opp. Federal Bank, Beside Corporation Bank), Ananda Gopal Sarani Road, Benachity","Durgapur","West Bengal","713213","India","23.559936","87.2741306","-","","durgapur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw18-durgapur","","","null",""
"110","V2 Retail Ltd. (HW19)","HW19","Malancha Road, Opposite PNB Bank ATM","Kharagpur","West Bengal","721301","India","22.3444167","87.2941575","7602249690","","kharagpur@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw19-kharagpur","","","null",""
"107","V2 Retail Ltd. (HW20)","HW20","Beside Kali Mondir, Ambassador Hotel, Godhuli Cinema More and G.T. Road Junction","Asansol","West Bengal","713301","India","23.6838483","86.980018","8617410513","","asansol@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw20-asansol","","","null",""
"105","V2 Retail Ltd. (HW24)","HW24","Sentrum Mall, Shristi Nagar Road","Asansol","West Bengal","713305","India","23.7033835","86.9482798","-","","asansol2@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hw24-asansol","","","null",""
"130","V2 Retail Ltd. (HX10)","HX10","Old Bus Stand, Parliwand","Kathua","Jammu and Kashmir","184101","India","32.4925","75.2689","8826235637 / 9646777161","","kathua@v2kart.com","https://v2retail.com","2","v2-LOGO-5.png","1","","{""mon"":""0"",""tue"":""0"",""wed"":""0"",""thu"":""0"",""fri"":""0"",""sat"":""0"",""sun"":""0""}","0","v2-retail-ltd-hx10-kathua","","","null",""
