id_store_locator,latitude,longitude,store_name,retek_code,storeId,shop_opens_days,open_timings,closing_time,pincode,search_word,address,phone_number,store_manager_contact,whatsapp_number,store_image,gender,is_omnienable,hyperlocal_enabled,alteration,is_active,id_brand,distance,is_express_delivery_flag,static_msg,state,brand,timeLineMsg
7516,21.192797,72.799805,Louis Philippe,19910,19910,,,,395009,,"White Orchid, Shop - G/3Near Shell Petrol Pump,SURAT
",0261-2733553,9909666480,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,1,1,3,8.31752809450499,0,,Gujarat,louis-philippe,
4382,21.189463,72.789658,LOUIS PHILIPPE,29910,29910,,,,395009,,"G/3 WHITE ORCHID, SAVANI ROAD, ADAJAN, SURAT, 395009
",2612733553,8511178579,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,9.332527491776544,0,,Gujarat,louis-philippe,
7465,21.174084,72.796577,Louis Philippe Surat,19733,19733,,,,395007,,"LOUIS PHILIPPE, 13/A VASANT KUNJ BUNGLOW,OPP. CANOPUS MALL,GHODDOD ROAD, SURAT-395007",7016830038,7016830038,0.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,0.0,0,0,0,1,3,10.109288713567002,0,,Gujarat,louis-philippe,
7459,21.174255,72.795158,Louis Philippe Sivakasi,9000304,9000304,,,,626123,,"76/4 Gandhi Road
 near Ravi electrical ,Sivakasi 626123",7305159297,04562-294530,0.0,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,0.0,0,0,0,1,3,10.184758849141591,0,,Gujarat,louis-philippe,
224,21.173761,72.793228,"LP Flagship Parle Point, Surat",13244,13244,,,,395007,"Parle Point,,3950007","Louis Philippe, L-G-1/2/3 Megh Mayur Complex,Opp Jani Farsan,Parle Point,Surat-395007",0261 2256491,9681395416,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,10.352694687942014,0,,Gujarat,louis-philippe,
197,21.1453,72.758698,LP Mainline VR Surat,13291,13291,,,,395007,"VR Mall, Surat,3950007","Louis Philippe, Shop # 108 & 109, 1st Floor, F.P # 29, Virtuous Mall, Near Dumas resort, Magdalla, Surat - 395007",0261 6795302,8750496163,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.87047464400118,0,,Gujarat,louis-philippe,
1667,21.1453,72.758698,LP Sports VR Surat - Sport,13290,13290,,,,395007,"VR Mall, Surat,3950007","Louis Philippe, Shop # 103, 1st Floor, F.P # 29, Virtuous Mall, Near Dumas resort, Magdalla, Surat - 395007",0261 6795305,9545160151,,https://imagescdn.louisphilippe.com/img/app/brand/production/1.jpg,,0,0,0,1,3,14.87047464400118,0,,Gujarat,louis-philippe,
9049,22.552999,72.940102,GD Retail-Vidyanagar Road RBK-Anand,318049,318049,,,,388001,,"Shop No. 2, Ground Floor,PM Square, VV Nagar Road,ANAND,Gujarat-388001",8160559773,8160559773,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,,0,0,0,1,32,6.514875171712645,0,,Gujarat,reebok,
9033,23.035,72.560402,GD Retail-CG Road-Ahmedabad,318055,318055,,,,380005,,"Shop No. 3, Ground Floor,,Shoppers Plaza The Government Servant,Co-Operative HSC SOC.,,Final Plot No. 341 and 345 sub plot 7,,AHMEDABAD,Gujarat-380005",9979522360,9979522360,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,14.93103661110244,0,,Gujarat,reebok,
9032,23.040001,72.5308,GD Retail-Ahmedabad one mall RBK-Ahmedabad,318057,318057,,,,380015,,"Ahmedabad One Mall Unit No F-41,First Floor,,Final Plot No 216 Palki of Vastrapur,,T.P. Scheme-1, Mouje Vastrapur,AHMEDABAD,Gujarat-380015",9727797010,9727797010,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,2.1359754335629053,0,,Gujarat,reebok,
9045,22.291,70.771202,Gd Retail-KKV Circle RBK-Rajkote,318054,318054,,,,360005,,"Ground Floor, Plot No 62/A,,Business Avenue, survey no. 68,,Nana Mava Village Rajkot Muni,,-,RAJKOT,Gujarat-360005",8200204406,8200204406,,https://imagescdn.reebok.in/img/app/brand/production/2.rbk.png,"Mens,Womens,Kids",0,0,0,1,32,7.98773366955795,0,,Gujarat,reebok,
9192,23.0578,72.520897,SIMON CARTER PHOENIX PALLADIUM,53515,53515,,,,380054,,"Simon Carter London, Unit No. S-13 on Second Floor, Palladium Mall, Plot No. (1+2)/1, Sarkhej - Gandhinagar Highway, Thaltej, Taluka Ghatiadia, Ahmedabad, Gujarat 380054.",9901927912,,9513342944,https://imagescdn.simoncarter.in/img/app/brand/production/3_SC.png,Mens,0,1,0,1,12,8.539283743964084,0,,Gujarat,simon-carter,
7604,20.37532,72.921257,VH Vapi,29427,29427,,,,396195,,"C7/67/P, Hotel Fortune Park Galaxy Campus, GIDC, Vapi-396195",0,9825243336.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,28.32215302591738,0,,Gujarat,van-heusen,
4225,22.51,70.040001,VH  Jamnagar,28169,28169,,,,361008,," GROUND FLOOR, SHOP NO.1 , OCEANIC ONE, BESIDE IDBI BANK, BEDI BANDAR ROAD ,JAMNAGAR- 361008",088-66460461,9925620914.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Women,0,1,1,1,6,20.767091809207248,0,,Gujarat,van-heusen,
7632,22.296942,70.788971,VH Rajkot,29958,29958,,,,360005,,"NO. 2 RAMDHAM CORNER, OPP KRISHNA MEDICAL STORE, KALWAD ROAD, RAJKOT - 360005",9825416531,8010052529.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,26.627639574616,0,,Gujarat,van-heusen,
1104,22.296961,70.79158,VH Mainline YAGNIK ROAD RAJKOT,22239,22239,,,,360001,Yagnik Road," Shop No 1,2 & 3, Amirut Apartment,Opp Rajdoot Hotel, Dr. Yagnik Road, Rajkot - 360001",0-7573099399,8849241623.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,26.837653813985213,0,,Gujarat,van-heusen,
1106,22.565174,72.960876,VH Bhalej Road,22242,22242,,,,388001,Bhalej Road," NO 5,  GROUND FLOOR, RAMSHIKHAR COMPLEX, BHALEJ ROAD , ANAND-GUJARAT - 388001",0269-2251436,9998516616.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,18.957876242900635,0,,Gujarat,van-heusen,
7618,21.189838,72.789688,VH Adajan,29948,29948,,,,395009,,"GROUNF FLOOR, WHITE ORCHID BUILDING, NR.SHELL PETROL PUMP,LP SAVANI ROAD, ADAJAN, SURAT, GUJARAT, 395009.",9824160701,6299335067.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,0,1,1,6,29.04519000110162,0,,Gujarat,van-heusen,
1691,23.019356,72.557594,VH CG Road,28033,28033,,,,380006,C.G.Road," NO. 2, RAIN DROPS, OPP ISKON ARCADE, C G RD, AHMEDABAD - 380006",079-48921122,9328011960.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,1,1,6,3.6652242536218895,0,,Gujarat,van-heusen,
8580,23.019356,72.557594,VH Shyamal,28317,28317,,,,380015,,"Unit No.20, Ground Floor, Iconic Shyamal, Shyamal Cross Rd, Satellite, Ahmedabad, Gujarat 380015",9601594599,9601594599.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,1,1,6,3.6652242536218895,0,,Gujarat,van-heusen,
1142,23.011995,72.508698,VH Mainline PRAHLADNAGAR,26003,26003,,,,380015,Prahladnagar,"Shop No. 2 Ground Floor Shivalik Arcade, 100Ft Road, Pralhadnagar Ahmedabad - 380015",079-40194477,7698068024.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,6.242618075358002,0,,Gujarat,van-heusen,
7603,23.039974,72.532043,VH Ahmedabad One Mall,28284,28284,,,,380054,,"AHMEDABAD ONE MALL, Unit No.F-20,21 & 22 ,  Ground plus Upper Floor,  PLOT NO 216 ( PAIKI ) OF  VASTRAPUR, T.S.P. 1, MOUJE,  VASTRAPUR , AHMEDABAD- 380054",079-40303180,7004845020.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,6.717739698049543,0,,Gujarat,van-heusen,
7582,23.040018,72.531151,Van Heusen,66378,66378,,,,380054,,"Unit No. F-36, First Floor, Ahmedabad One Mall, Near Vastrapur lake, Vastrapur, Ahmedabad,Gujarat",9601198617,,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,6.76584844935001,0,,Gujarat,van-heusen,
1692,23.018593,72.504585,VH Mainline Iscon VH,28034,28034,,,,380006,"Iscon Mall, Ahmedabad","Iscon Mall, No. 229 & 230, S.G Road, Ahmedabad - 380006",079-48900141,8318986185.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,0,0,1,6,6.963524683263612,0,,Gujarat,van-heusen,
1152,23.013063,72.490906,VH Mainline Alpha One,21777,21777,,,,380054,"Alpha One Mall, Ahmedabad","No.G.17, Alpha One, Vastrapur, Tp No.1, Fp No 216, Vastrapur Lake, Ahmedabad- 380054",079-40303180,9825243336.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,7.955141450232244,0,,Gujarat,van-heusen,
4284,23.059999,70.129997,VH Main Market Gandhidham,28100,28100,,,,370202,," N-1 & N-65, GROUND & FIRST FLOOR , SUN CITY COMPLEX , MAIN BAZAR, JAWAHAR CHOWK, GANDHIDHAM - 370201",02836-230321,9265467635.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,1,1,1,6,4.342568781761441,0,,Gujarat,van-heusen,
1148,22.309656,73.174133,VH Mainline BPC Road,28005,28005,,,,390007,BPC Road,"Shop No .1, Ground Floor, City Sy No. 1923 , Revenue Sy.No.503 , Plot No.86, Gamthi Commercial Complex,, Sampatrav Colony, Bpc Road, Alkapuri , Vadadora- 390007",0265-2350951,9712433607.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,Men,0,0,0,1,6,16.080066346711508,0,,Gujarat,van-heusen,
8491,22.321814,73.165436,Vh-Inorbit Vadodara,26930,26930,,,,390003,,"F-02 Inorbit Mall vadodara, survery no. 100 next to gunjan tower & petrol pump palki gorwa road alembic vadodara-390003
",0265-2291101,9376713334.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,,0,1,1,1,6,17.687749121648135,0,,Gujarat,van-heusen,
1076,22.32716,73.162987,VH Inorbit Mall,22243,22243,,,,390003,"Inorbit Mall, Vadodara"," F-02, INORBIT MALL VODIDARA, SURVEY NO 100, NEXT TO GUNJAN TOWER & PETROL PUMP PALKI, GORWA ROAD ALEMBIC, VADODARA- 390003",0265-2291101,9376713334.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,18.332235919385862,0,,Gujarat,van-heusen,
7614,21.765043,72.147446,VH Gandhi Market,29628,29628,,,,364001,,"GF : 01 ANMOL COMPLEX, WAGHAWADI ROAD, BE SIDE HONEST RESTAURANT, BHAVNAGAR - 364005.",8141043537,7986173411.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,0,0,1,1,1,6,7.753976558205494,0,,Gujarat,van-heusen,
967,21.08,72.449997,VH VR Mall,28004,28004,,,,395007,"VR Mall, Surat"," SHOP NO 107 & 108, FIRST FLOOR , V.R. MALL,DUMAS ROAD, MAGADALLA DISTRUCT , SURAT- 395007",0261-6795304,9998688883.0,,https://imagescdn.vanheusenindia.com/img/app/brand/production/4.vh.jpg,"Men, Women",0,0,0,1,6,21.99875004145829,0,,Gujarat,van-heusen,
9255,30.699175,76.849014,American Eagle Sec 8 Panchkula,55658,55658,,10:00 AM,10:00 PM,134109,,"American Eagle Store, Bf, Gf And Ff, DSS 377 SECTOR 8, Panchakula, Haryana-134109
",7889955604,7889955604,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,1,0,1,15,12.891255370633514,0,,Haryana,american-eagle,
8916,30.62825,76.823341,American Eagle ZIrakpur,51534,51534,,10:30 AM,9:30 PM,140603,,"American Eagle Shop no - 8 & 9, Upper Ground floor, SS Emporio Plaza, Zirakpur, Punjab",01762-509124,7973141319,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,0,1,1,15,6.680604606141264,0,,Haryana,american-eagle,
8890,30.7055,76.8013,American Eagle Elante Mall,59706,59706,,11 AM,7:30 PM,160002,,"American Eagle, Elante Mall, Ground Floor, Shop No 40, Plot No. 177/178, Purv MargIndustrial Area, Phase 1, Chandigarh, Punjab - 160002
",0172-4038106,,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,"Mens,Womens",0,1,1,1,15,10.49918896347128,0,,Haryana,american-eagle,
8924,30.312553,76.841568,American Eagle Ambala,59176,59176,,10:30 AM,9:30 PM,133004,,Shop no 8 NDI Plaza Nh Mohra ambala cantt Haryana,8222972331,7009010275,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,0,1,1,15,5.345372285606666,0,,Haryana,american-eagle,
8914,28.383097,77.052635,American Eagle Reach Airia Mall,51263,51263,,10:00 AM,9:30 PM,122101,,"American Eagle Store, Unit No 32B & 33 Ground Floor, Airia Mall, Sector 68, Gurugram, Haryana-122101
",01245072564,9650157438,9650157438.0,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,1,1,1,15,7.762930655307004,0,,Haryana,american-eagle,
8920,28.445366,77.0811,American Eagle Ardee Mall,51536,51536,All Days,11:00 AM,11:00 PM,122003,,"American Eagle, Unit No A13, Lower Ground Floor, Ardee Mall, Gurgaon, Haryana 122003",8423303150,8423303150,8423303150.0,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,"Mens,Womens",0,0,1,1,15,9.97980108336495,0,,Haryana,american-eagle,
8898,28.504801,77.097,American Eagle Ambience Mall,59713,59713,,11 AM,8 PM,122002,,"American Eagle, G-45 Ground Floor, Ambience Mall, National Highway - 8, Ambience Island, Gurgaon, Haryana - 122002 ",0124-4665325,8882651417,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,"Mens,Womens",0,1,1,1,15,14.676394881173968,0,,Haryana,american-eagle,
8933,28.538296,77.283302,American Eagle Pacific Mall,59180,59180,,11:00 AM,10:00 PM,110044,,"American Eagle Store, Pacific Mall Jasola, SH/1F/07, First Floor, Apollo Metro Station, CPD- 48, Sarita Vihar, Mathura Road, New Delhi-110044",8882651417,8882651417,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,,0,1,1,1,15,9.472742979132896,0,,Haryana,american-eagle,
8887,28.5672,77.321098,American Eagle DLF Mall,59702,59702,,11 AM,10 PM,201301,,"American Eagle, C - 116, Ground Floor, Mall of India, Plot No.M 03, Sector 18, Noida - 201301",0120-6229499,0120-6229499,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,"Mens,Womens",0,0,1,1,15,11.411376540466332,0,,Haryana,american-eagle,
8899,28.5278,77.216301,American Eagle DLF Avenue,59718,59718,,11 AM,9 PM,110017,,"American Eagle, Ground Floor 101,102 & 103, District Centre Saket, New Delhi - 110017
",011-43073994,9818978974,,https://imagescdn.aeo.in/img/app/brand/production/2.aeo.png,"Mens,Womens",0,1,1,1,15,13.35815664441209,0,,Haryana,american-eagle,
8152,28.9855,77.021004,Allen Solly SONIPAT,39662,39662,,,,131001,,"Allen Solly 214-R Model Town, Atlas Road Sonipat",0130-2260386,8529484417.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,1,1,1,2,11.322870999446549,0,,Haryana,allensolly,
4796,29.691999,76.992699,Allen Solly Kunjpura Road,34575,34575,,,,132001,"132036, 132037, 132024, 132040, 132114","Allen Solly,Shop No.l35, Dayal Singh Colony, Kunjpura Road, Kamal 4 132001",0184-4066007,7015147064.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Womens",0,1,1,1,2,7.763829855487703,0,,Haryana,allensolly,
4625,29.136299,75.743896,"Allen Solly Urban Estate, Hisar",34567,34567,,,,125001,"125033, 125047, 125121, 125047","Allen Solly, Shope No- SCF-80,Urban Estate II, Hisar, Haryana- 125001",1662298576,8826304949.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Kids",0,1,1,1,2,11.954619264839453,0,,Haryana,allensolly,
141,28.469889,77.30722,AS Mainline Crown intiriarz Mall,32914,32914,,,,121002,"Crown Interiorz Mall, Faridabad,","Allen Solly, Shop No G33, Crown Interiorz Mall, Main Mathura Road, Faridabad - 121002",0129 4032799,8889098777.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,10.174057880451082,0,,Haryana,allensolly,
5927,28.4702,77.307198,Allen Solly CROWN INTERIORS,34588,34588,,,,121003,,"Allen Solly, Shop No G33, Crown Interiorz Mall, Main Mathura Road, Faridabad - 121002",0129 4032799,7838567657.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Womens",0,1,1,1,2,10.201329463165171,0,,Haryana,allensolly,
72,28.535807,77.389832,AS Mainline Ansal Plaza,32917,32917,,,,201304,"Korum Mall, Noida,","Allen Solly, AG-72 Ansal Plaza, Knowledge park-1, Greater Noida - 201304",0120 4292211,8486519390.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,14.96796387883154,0,,Haryana,allensolly,
123,29.970694,76.836555,AS Mainline Kessal mall,32905,32905,,,,136118,"Kessal Mall, Kurukshetra,","Allen solly,shop no 17/30 kessal mall,sec -17 kurukshera,haryana (136118)",01744-290120,0.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,4.121186433627632,0,,Haryana,allensolly,
23,30.6998,76.848999,"Allen Solly SECTOR 8, PANCHKULA",32906,32906,,,,134109,"Sector 8, Puchkula,134107, 134111,134116, 134113","Allen Solly, SCO - 388/B, Sector - 8, Panchkula, Haryana - 134109",0172-5064380,7888810654.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Womens",0,0,1,1,2,12.832326467269649,0,,Haryana,allensolly,
50,30.741301,76.7864,Allen Solly SECTOR17,32968,32968,,,,160017,"Sector 17, Chandigarh,140603, 140901, 160014, 160101, ","Allen Solly, SCO 20, Sector 17E, Chandigarh - 160017",1725000508,9646969362.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Womens",0,1,1,1,2,14.117565539418848,0,,Haryana,allensolly,
79,30.740862,76.780746,AS Mainline Sector 17,34940,34940,,,,160017,"Sector 17, Chandigarh,","Solly Jeans, SCO-11, Near Indian Coffee House ,sector 17E, Chandigarh -160017",0172-5035457,0.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,14.622805317171965,0,,Haryana,allensolly,
136,28.479111,77.082169,AS Mainline Metropolis,32951,32951,,,,122002,"Metropolitan Mall, Gurgaon,","Allen Solly, Shop No LG 067, Lower Ground floor, Metropolis Mall, M G Road, Gurgaon - 122002",0124-4219724,0.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,12.022296117194209,0,,Haryana,allensolly,
8358,28.445101,77.080399,"Allen Solly Ardee mall, ",36818,36818,,,,226005,,"Allen Solly, Unit No A-16, Ground Floor, Ardee city, Sector-52, Wazirabad Gurgaon, Haryana 122003.",0124-2806603,9310071334.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,1,1,1,2,12.269582818138632,0,,Haryana,allensolly,
8496,28.445,77.080803,Allen Solly,36801,36801,,,,122003,,"A-4, GROUND FLOOR , ARDEE MALL , SECTOR 52. PIN-122003
",8050251146,,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,1,1,1,2,12.310681887249633,0,,Haryana,allensolly,
84,28.3813,77.171204,Allen Solly V3S MALL,34953,34953,,,,110092,"V3S Mall, New Delhi,110091, 110093, 110094","Allen Solly, Shop No : G 81 & 86, V3S Mall, Laxmi Nagar, New Delhi - 110092",011-47640444,9990646220.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,0,0,1,2,5.029891897334355,0,,Haryana,allensolly,
153,30.705389,76.801247,AS Women L T Elante,32991,32991,,,,160002,"Elante Mall, Chandigarh,","Solly Women, Shop number 226, 2nd floor, Elante Mall, Chandigarh - 160002",0172 5079106,0.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,10.495880923917916,0,,Haryana,allensolly,
2343,30.7055,76.8013,Allen Solly ELANTE MALL,34504,34504,,,,160002,"AS Elante Mall,160047, 160012, 160019, 160019","Allen Solly, Shop No 126/127, 1st floor, Elante Mall, Industrial Area, Phase 1, Chandigarh - 160002",0172-4185003,9914449495.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Womens",0,1,1,1,2,10.49918896347128,0,,Haryana,allensolly,
152,30.705587,76.801147,AS Mainline LT Chandigarh,32963,32963,,,,160002,"Elante Mall, Chandigarh,","Allen solly, No-126, 1st Floor, 178-178A, Elante Mall by L&T Industrial Area - Phase - 1, Chandigarh - 160002",0172 6622453,0.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,10.516711749998462,0,,Haryana,allensolly,
71,28.5667,77.324898,Allen Solly GIP MALL,31952,31952,,,,201301,"The great India place Mall, Noida,201303, 201304, 201305","Allen Solly, shop no -27 GF, The great India place mall, sec- 38A , Noida - 201301  ( UP )",0120-4280856,7840012212.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Womens, Kids",0,1,1,1,2,11.324425327703556,0,,Haryana,allensolly,
8712,28.5672,77.321602,Allen Solly MALL OF INDIA MW,37631,37631,,,,201301,,"Allen Solly, F265, Mall of India Plot No. M03, Sector 18, Noida 201301",0120-6662315,,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,1,1,1,2,11.406510220238056,0,,Haryana,allensolly,
126,28.567541,77.321251,Allen Solly AVANI,37628,37628,,,,711102,"Avani River side mall, Kolkata,","Allen Solly, Shop No 51, Avani River side Mall, 32FF, Jagat Bannerjee ghat road Howrah, Kolkata - 711102",033-26780242,8910970654.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,0,1,1,2,11.447654463666597,0,,Haryana,allensolly,
1202,28.567541,77.321251,Allen Solly MALL OF INDIA MW,34986,34986,,,,201301,"Mall of India, Noida,201303, 201304, 201305","Allen Solly, F265, Mall of India, Sector 18, Noida - 201301",0120-6662315,9653376953.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,0,0,1,2,11.447654463666597,0,,Haryana,allensolly,
1204,28.567541,77.321251,Allen Solly MALL OF INDIA MW,34986,34986,,,,201301,"Mall of India, Noida","Allen Solly, F265, Mall of India, Sector 18, Noida - 201301",0120-6662315,9653376953.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,11.447654463666597,0,,Haryana,allensolly,
1205,28.567541,77.321251,Allen Solly MALL OF INDIA WW,34989,34989,,,,201301,"Mall of India, Noida,201303, 201304, 201305","Allen Solly, D333, Mall of India, Sector 18, Noida - 201301",0120-6662316,9811368524.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Womens. Kids,0,0,0,1,2,11.447654463666597,0,,Haryana,allensolly,
1660,28.5676,77.321297,Allen Solly MALL OF INDIA Jr,34990,34990,,,,201301,"Sector 18,452002, 452003, 452004","Allen Solly, D427, Mall of India Plot No. M03, Sector 18, Noida 201301",0120-6764-704,9711161326.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Kids,0,1,1,1,2,11.453753023428051,0,,Haryana,allensolly,
10,28.570862,77.322525,AS Mainline F-16,31958,31958,,,,201301,"Gautam Buddha Nagar AS Mainline F-16,","Allen Solly,F-16, Sec - 18 Noida 201301 U.P.",0120-4228061,0.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,,0,0,0,1,2,11.803783245518227,0,,Haryana,allensolly,
82,28.528999,77.219597,Allen Solly SELECT CITY WALK,31953,31953,,,,110017,"Select City Walk Mall, Saket,110016, 110018, 110019","Allen Solly, Shop no. 05, First Floor, Select City Walk Mall, Saket, Plot no. 943, District Centre, New Delhi - 110017",011-40575042,9810956180.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,Mens,0,1,1,1,2,13.156011964740054,0,,Haryana,allensolly,
51,28.5702,77.241096,Allen Solly LAJPAT NAGAR,32979,32979,,,,110024,"Lajpat nagar II,110023, 110025, 110000","Allen solly ,E -20/B ,Veer Savarkar Road, Lajpat nagar II ,New Delhi, 110024",011-41032979,8860285102.0,,https://imagescdn.allensolly.com/img/app/brand/production/2.2.jpg,"Mens, Womens",0,1,1,1,2,14.731896905427703,0,,Haryana,allensolly,
9222,29.526501,75.128609,F21-Sirsa,78465,78465,,,,125055,,"Forever 21, shop no. 3, Phase 2, of BSG Mart NH-9, Factory Outlet, near GD Goenka School, Hissar road, Sirsa, 125055",9818189197,,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,"Mens, Womens, Kids",0,1,0,1,16,10.278248391579575,0,,Haryana,forever-21,
9221,28.461531,77.052719,F21-Star Mall Gurgaon,78462,78462,,,,122001,,"Forever 21, SM 001, UGF DLF Star Mall, Sector 30, Gurgaon, 122001",0124-4169607,,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,"Mens, Womens, Kids",0,1,0,1,16,11.218434025872243,0,,Haryana,forever-21,
9223,28.383499,77.052383,"Aria Mall, Gurgoan",78469,78469,,,,122101,,"Forever -21  Airia Mall- GF 28/29,Airia Mall, Sohna Road, Sec 68,Gurgram- 122101.",7982868010,,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,"Mens, Womens, Kids",0,1,0,1,16,12.99223275644342,0,,Haryana,forever-21,
9212,28.566799,77.320778,F21- MALL OF INDIA,78405,78405,,,,201301,,"Forever 21 Store:
DLF Mall Of India C-116, GF Mall Of India Plot 3 Sec, Sector 18, Noida, Uttar Pradesh 201301",1206229526,,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,"Mens, Womens, Kids",0,1,0,1,16,11.37028582527759,0,,Haryana,forever-21,
9427,28.5672,77.321098,Mall of India - Noida,8405,8405,,,,201301,,"Forever 21 Store:DLF Mall Of India C-116, GF Mall Of India Plot 3 Sec, Sector 18, Noida, Uttar Pradesh 201301",0120-2428250,9811131455.0,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,,0,0,0,1,16,11.411376540466332,0,,Haryana,forever-21,
9218,30.628269,76.82325,F-21 -Zirakpur,78453,78453,,,,140603,,"Forever 21 .Shop No 5,6 Upper Ground Floor M/s . SS  Estate Zirakapur ( SS Emporia Plaza) NH -21 , Singhapura Chowk , Zirakapur Ambala Highway , Zirakpur punjab -140603",176250912,,,https://imagescdn.forever21.in/img/app/brand/production/2.2_F21.jpg,"Mens, Womens, Kids",0,1,0,1,16,13.69180687199878,0,,Haryana,forever-21,
