id,zone_id,external_id,name,slug,description,mobile,landline,address,locality,landmark,city,state,region,country,pincode,lat,long,timings,webpage,exclusive,company_name,branch_store_img,branch_display_number,maps_url,average_rating,total_reviews
8129ec85-dc0e-4ddf-a065-3282ceb51daa,01ca273f-610c-4686-a319-46317c4515b8,p297,Pantaloons,pantaloons-h159j56vqkusgo8,,01352741361,,"Shop No 125/216, New No, Old No 52/14, Paramount Tower",Rajpur Road,Near Vishal Mega Mart,dehradun,uttarakhand,north,in,248001,30.33752156,78.05735408,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=11648926910131717044,4.082892416225749,1134
81f66966-fa4d-40ca-8f69-535be44f75ea,01ca273f-610c-4686-a319-46317c4515b8,p441,Pantaloons,pantaloons-ypunkimrixlbfol,,07605034138,,"Plot No 24/1586/3277, Khata No 413/674, Ground Floor, Shankar Cinema Road",Bikrampur,Near HDFC Bank,angul,odisha,east,in,759122,20.8383839,85.08806366,"{""Sunday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Monday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Friday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""10:30"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=8592257930237682441,4.197969543147208,197
82c9989c-642b-4fb8-aff4-bd0a91fec8a7,01ca273f-610c-4686-a319-46317c4515b8,p660,Pantaloons,pantaloons-te0dyqk37jvvg93,,08657749423,,"Shop No 132, 23, Phoenix Mall of the Millennium, Highway Shankar Kalat Nagar",Wakad,Next to Sayaji Hotel,pimpri-chinchwad,maharashtra,west,in,411057,18.60070592,73.75652974,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=4682570031047518258,4.5,52
843ea27c-ab55-43bf-8220-fb18c6ee0b04,01ca273f-610c-4686-a319-46317c4515b8,p157,Pantaloons,pantaloons-heynq1vzt6nocoi,,04622500120,,"Shop No 10E/1, Annai Plaza, Trivandrum Road",Vannarpettai,Near RM KV,tirunelveli,tamil nadu,south,in,627002,8.72756143,77.7244647,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=1439129544320225199,4.219512195121951,82
8444cb32-e689-4dd1-9381-2a76b3ca8d2c,01ca273f-610c-4686-a319-46317c4515b8,p511,Pantaloons,pantaloons-gmrs95d5lwue5c9,,08588009881,,"Plot No 315, ITI Chowk",Thandi Sadak,Near Laxmi Cold Storage,"shamsabad, farrukhabad",uttar pradesh,north,in,209625,27.38403955,79.58514377,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=5139086389658476901,4.717741935483871,124
846e0644-c616-4a67-b9ce-af42335bffbb,01ca273f-610c-4686-a319-46317c4515b8,p490,Pantaloons,pantaloons-1wjuudqofmwui13,,09019618142,,"Ground Floor, First Floor & Second Floor, JB Enclave, Commercial Plot, Opposite Us Pizza",A T Road,Beside KFC,sivasagar,assam,east,in,785640,26.98570004,94.63756863,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=9327993185930463541,4.2481203007518795,133
84b977f1-c107-4f00-8c5d-eacd1340ce38,01ca273f-610c-4686-a319-46317c4515b8,p481,Pantaloons,pantaloons-iatjykrik7lkqmu,,09355968368,,"Unit No 11/12, First & Second Floor, Pebbles Downtown Mall",Sector 12,Beside Bata Chowk Metro Station,faridabad,haryana,north,in,121007,28.38523123,77.31433627,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=2153102886822474683,4.559523809523809,84
855f8212-b684-4003-a77a-1e3addf08c35,01ca273f-610c-4686-a319-46317c4515b8,p346,Pantaloons,pantaloons-jpnlm0qzy7p7ijk,,09355968335,,"79-81, Shivraj Niketan Colony",Vaishali Nagar,Nearby Amrapali Circle,jaipur,rajasthan,north,in,302021,26.91549709,75.74337679,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=6989239474644796068,4.644726407613006,1261
862ccaf6-813f-487d-a11c-ab1ebe1480ee,01ca273f-610c-4686-a319-46317c4515b8,p502,Pantaloons,pantaloons-ga9by0z1lc6jncj,,09916238843,,"Ground And First Floor, Survey No 228, Old 44, 44/1 And 44/2",Safilguda Junction,Near by Safilguda Lake,hyderabad,telangana,south,in,500047,17.45963919,78.53649223,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=11365324711501905541,4.140350877192983,57
864d97b0-9dbb-43df-bf17-2499d8a9b7dd,01ca273f-610c-4686-a319-46317c4515b8,p646,Pantaloons,pantaloons-re6qrrw7yz7stmw,,08147608019,,"Aero Hub Mall, Shop No A100/A110, Ground Floor, Integrated Retail Facility Complex",Meenambakkam,Near by Chennai International Airport,chennai,tamil nadu,south,in,600027,12.98169777,80.1652794,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=12745100621194809891,4.2,10
868697c4-ccef-4638-b8a1-f8e9cfa4323f,01ca273f-610c-4686-a319-46317c4515b8,p349,Pantaloons,pantaloons-84ghisiw6d944vg,,01161408891,,"Shop No 224, 225, 226, Plot No 6, Vegas Mall, Sector 14",Dwarka,Near BATA Store,new delhi,delhi,north,in,110075,28.60106844,77.02884798,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13336716726568664419,4.416083916083916,286
86fa6e75-a606-4eed-aa97-a22da5a08175,01ca273f-610c-4686-a319-46317c4515b8,p466,Pantaloons,pantaloons-o1q6s37n7x3ha2p,,08657986825,,"Sun Exotica Tower, Water Tank-Jewels Circle Raod",Jewels Circle,Opposite Victoria Park,bhavnagar,gujarat,west,in,364002,21.75016322,72.13350345,"{""Monday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=11753898967251489408,4.3478260869565215,46
878f17fc-ad3c-4092-8302-c075c23210b6,01ca273f-610c-4686-a319-46317c4515b8,p265,Pantaloons,pantaloons-3s5q7jfn2u5psv8,,09823771050,,"Venkatesh Mall, Nagpur Road",Vivekanand Colony,Infront of Church Gate,chhindwara,madhya pradesh,west,in,480001,22.04548773,78.93381799,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=2999037060201998411,3.827140549273021,619
887a9800-1a20-46b9-bb5d-da23051ee1a3,01ca273f-610c-4686-a319-46317c4515b8,p146,Pantaloons,pantaloons-9npaygpgjvy6x38,,07039851001,,"Unit No 262 & 263, Second Floor, Infinity Mall, Linking Road",Andheri West,Near Lotus Petrol Pump,mumbai,maharashtra,west,in,400053,19.14128254,72.83094844,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13690809394446747750,4.048723897911833,431
89cbc887-fc89-4bed-8977-5e3af3bea56c,01ca273f-610c-4686-a319-46317c4515b8,p274,Pantaloons,pantaloons-z7rck8mgstezkvg,,08652202171,,"Opal One Mall, SD Farm",Uttarsanda Road,Near By Knowledge High School,nadiad,gujarat,west,in,387001,22.67226824,72.88629874,"{""Monday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=15664329233814316800,4.183144246353322,617
89f8e087-b737-45e4-a5ef-41938804ceaf,01ca273f-610c-4686-a319-46317c4515b8,p473,Pantaloons,pantaloons-y7nnxowej5478rd,,09147157074,,"UGF, Market City Mall, N S Road",Raiganj,Opposite HDFC Bank,raiganj,west bengal,east,in,733134,25.628917,88.13076275,"{""Sunday"":{""open"":true,""timings"":[""11:00"",""22:00""]},""Monday"":{""open"":true,""timings"":[""11:00"",""22:00""]},""Tuesday"":{""open"":true,""timings"":[""11:00"",""22:00""]},""Wednesday"":{""open"":true,""timings"":[""11:00"",""22:00""]},""Thursday"":{""open"":true,""timings"":[""11:00"",""22:00""]},""Friday"":{""open"":true,""timings"":[""11:00"",""22:00""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""22:00""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=5712593375679120850,4.26595744680851,188
8ad2249f-a10f-4527-871e-4864bd6fe274,01ca273f-610c-4686-a319-46317c4515b8,p104,Pantaloons,pantaloons-iha0tvvgub89g6s,,08657959756,,"Plot CTS No 42 & 43, Ground Floor & First Floor, Kumar Pacific Mall, Shankar Seth Road",Vrindavan Society,Near Meera Society,pune,maharashtra,west,in,411042,18.50112126,73.87233566,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15821601827778955718,4.061088977423639,753
8b719773-9e27-4f34-bf44-f9134decc43a,01ca273f-610c-4686-a319-46317c4515b8,p054,Pantaloons,pantaloons-x18wilre6cxpjau,,01146631250,,"Plot No D4, Part 2",South Extension,Near Kalyan Jewellers,new delhi,delhi,north,in,110049,28.56820232,77.22199677,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=10737856163898387432,4.164383561643835,2628
8bef45d8-cb2a-4ab7-a5e5-aea6337ce5b1,01ca273f-610c-4686-a319-46317c4515b8,p468,Pantaloons,pantaloons-h90uf3xawpbbr5i,,09147328624,,"16/309, Dharmshala Road",Thangal Bazar,Next to New Blue Moon Hotel,imphal,manipur,east,in,795001,24.80964033,93.93535613,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=3050844014838812805,4.28,25
8bfb2b3d-85ce-4570-99c4-eeb0db5fdb9a,01ca273f-610c-4686-a319-46317c4515b8,p375,Pantaloons,pantaloons-gjspy9v497zmm0p,,07795678445,,"Plot No 1, New Door No 51, Old Door No 10/A, Medavakkam Main Road, Madipakkam",Keelkattalai,Near by Holy Family Convent School,chennai,tamil nadu,south,in,600117,12.96083527,80.18729364,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15504420313859673856,4.088560885608856,271
8c378329-483d-4e1a-bfee-3158c0577aa6,01ca273f-610c-4686-a319-46317c4515b8,p533,Pantaloons,pantaloons-ektvph7fu0cc5yc,,09606044265,,"Ground Floor, Shop No 13 To 17A, Nexus Mall (The Forum Neighbourhood Mall)",Whitefield,Near by Manipal Hospital,bengaluru,karnataka,south,in,560066,12.95986383,77.7481866,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=9054897359326879168,4.132075471698113,53
8c482c1e-24a4-4eba-8de9-c52b76149a83,01ca273f-610c-4686-a319-46317c4515b8,p412,Pantaloons,pantaloons-hzhgkw0sho4542g,,07506838669,,"Ground and First Floor, Ganga Niwas Commercial Building, Plot No 188 to 204, Dr P Shivgaonkar Road",Ozari,Near Fidalgo Hotel,panaji,goa,west,in,403001,15.4983478,73.82576407,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=1857597751958890911,4.0,296
8d29a992-586e-4c84-89ce-f59734e21e42,01ca273f-610c-4686-a319-46317c4515b8,p235,Pantaloons,pantaloons-ptemo7agcerkcf8,,09513703056,,"Elements Mall, Thanisandra Main Road",Nagavara,Near by MS Ramaiah North City,bengaluru,karnataka,south,in,560077,13.04539909,77.62677131,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=3491565214728181242,4.02027027027027,148
8d95c304-3526-4abb-98b6-0e896f5069e1,01ca273f-610c-4686-a319-46317c4515b8,p174,Pantaloons,pantaloons-y26h7afivxh5st6,,01645191332,,"MIttal’s City Mall, Goniana Road",Vishal Nagar,Near Rose Garden,bathinda,punjab,north,in,151001,30.23075593,74.93525744,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=3987100495928308168,4.572289156626506,332
8dd4476e-66a2-42b9-a31e-cabbd2d59a56,01ca273f-610c-4686-a319-46317c4515b8,p662,Pantaloons,pantaloons-9ssqe53boyn1orw,,06292308592,,"Imperial Centre, Civil Hospital Road",Mahabhairab,Near Madhav Dham,tezpur,assam,east,in,784001,26.63092931,92.79759416,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=2881672761582266162,4.090909090909091,33
8e11e72c-2636-4565-a374-400383ad66c7,01ca273f-610c-4686-a319-46317c4515b8,p431,Pantaloons,pantaloons-6z5pmp2xwfzdrpj,,8129657773,,"Shop No 6/62E, Ground Floor, The Kerala Catholic Trust Building, Survey No 121 And 123",Kanjikuzhy,Nearby Sulabha Hypermarket,kottayam,kerala,south,in,686004,9.588467434,76.53970595,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=15022456011506243526,4.064615384615385,325
8ec25a56-d054-44c8-9070-2a035eadb18b,01ca273f-610c-4686-a319-46317c4515b8,w019,Pantaloons,pantaloons-w2y8e8v24n5vpfh,,02025284241,,"Shop No 1/98, Plot No 5, Paud Road",Bhusari Colon,Infront of MRF Tyre,pune,maharashtra,west,in,411035,18.50855538,73.79168195,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=3901603719887895950,4.0,1122
8f72a1d4-6b31-4804-b87a-f1486bbace7d,01ca273f-610c-4686-a319-46317c4515b8,p656,Pantaloons,pantaloons-u9w2t95nir6svmy,,08657768345,,"150 Feet Ring Road, Jasraj Nagar",Mavdi,Near ITC Fortune Hotels,rajkot,gujarat,west,in,360004,22.258306,70.787912,"{""Monday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=9809116896251368470,4.416666666666667,36
902c966f-30e9-48e5-9207-355bd8a243ff,01ca273f-610c-4686-a319-46317c4515b8,p208,Pantaloons,pantaloons-49bxy6fl82db9fm,,07596063266,,"Plot No 2802/2888 & 1232/2802, Commercial Point, Mathasahi",Dahani Gadia,Infront of Panigrahi Hospital,bhadrak,odisha,east,in,756101,21.0765774,86.5106954,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=4031567993731172911,3.9807106598984774,985
9032197f-e701-4e29-9085-1bf009010273,01ca273f-610c-4686-a319-46317c4515b8,p116,Pantaloons,pantaloons-o50suf3yn908uu6,,07060207755,,"Logix Mall, Ground Floor & First Floor, BW 58",Sector 32,Opposite to Shoppers Stop,greater noida,uttar pradesh,north,in,201301,28.57427269,77.35452788,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=1472666156470681322,4.132374100719424,695
908f9522-3b70-414e-9d0c-4d03ea51cea9,01ca273f-610c-4686-a319-46317c4515b8,p439,Pantaloons,pantaloons-i3c2nc2qcvhnd4k,,8951755316,,"GF, FF, SF, Plot No A-10, Survey No 500 Kapra, Medchal",AS Rao Nagar,Nearby Pai International,hyderabad,telangana,south,in,500062,17.48189635,78.55441571,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=3520622786528763861,4.064896755162242,339
90fdf7f3-3d9f-4e66-a9dd-2d16e0acb0fb,01ca273f-610c-4686-a319-46317c4515b8,p130,Pantaloons,pantaloons-3me1fn51g805h5v,,09513703071,,"No 150 & 151, North Usman Road, Panagal Park Market",T Nagar,Near by GRT Jewellers,chennai,tamil nadu,south,in,600017,13.04514598,80.23233221,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=3125015623264723646,3.985884907709012,1842
91544da1-385a-46a2-a5aa-afab1c36eb8d,01ca273f-610c-4686-a319-46317c4515b8,p300,Pantaloons,pantaloons-2vvdt822t4tmc3h,,01862220077,,"No S-3/675, A & M Square",Dalhousie Road,Near Shani Dev Temple,pathankot,punjab,north,in,145001,32.27325801,75.6733533,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=10739583071357063030,4.484927916120577,1526
91aafe08-7d75-4674-a32f-67032bec3d64,01ca273f-610c-4686-a319-46317c4515b8,p136,Pantaloons,pantaloons-wx78aariz782roi,,08108476112,,"Plot No 92, Gems Automobile, Kalbhor Nagar",MIDC Chinchwad,Below Citizen Banquet Hall,pune,maharashtra,west,in,411019,18.64787194,73.78800985,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=6869316077033081327,4.1031441717791415,2608
93a9b7c1-b206-47a3-94c0-47b9ee5bfbd4,01ca273f-610c-4686-a319-46317c4515b8,p036,Pantaloons,pantaloons-q5k5bi9rdza51ab,,08471980825,,"D T Tower, G S Road",Bormotoria,Near Down Town Hospital,guwahati,assam,east,in,781006,26.13824647,91.80012876,"{""Sunday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Monday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Friday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""10:30"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=5828235085222835108,4.121937942297223,5511
93d72dfe-b667-45b1-a379-e80d2f050986,01ca273f-610c-4686-a319-46317c4515b8,p547,Pantaloons,pantaloons-qhoebdct4q1oky3,,08657996875,,"Pramukh Square Complex, Building No 1, Airport Road",Sanskar Nagar,Opposite Regenta Resort,bhuj,gujarat,west,in,370001,23.23606736,69.64523932,"{""Monday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""12:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=16811093418479929775,4.2105263157894735,57
9439ba20-c7a6-4b6f-9561-5c6b71b7367e,01ca273f-610c-4686-a319-46317c4515b8,p114,Pantaloons,pantaloons-kplthmifyknxbd1,,08604635005,,"Venus Mall, Purdilpir Cinema Road",Purdilpir,Below PVR Cinema,gorakhpur,uttar pradesh,north,in,273001,26.75489273,83.37010809,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=2869989842313763,4.147058823529412,1904
94404dd9-c066-4e57-928b-0ee741c37270,01ca273f-610c-4686-a319-46317c4515b8,p159,Pantaloons,pantaloons-petsfyk3477rg0w,,07595041027,,"Star Mall, Ground & First Floor, East Udayrajpur",Madhyamgram,Opposite Bank Of India,kolkata,west bengal,east,in,700129,22.70372642,88.4720319,"{""Sunday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Monday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Friday"":{""open"":true,""timings"":[""11:00"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""11:00"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=8325624823476394662,4.103739445114596,829
94bc29c0-6196-448e-9169-cbd85c1295b3,01ca273f-610c-4686-a319-46317c4515b8,p035,Pantaloons,pantaloons-34czjwt2ng4iioz,,09831118288,,"Cosmos Mall, Second Mile",Sevoke Road,Opposite Electricity Board Office,siliguri,west bengal,east,in,734001,26.73896424,88.4335061,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=5088736683899406927,4.120840630472855,571
958e0840-d7ee-44f4-aedd-03864f12fd18,01ca273f-610c-4686-a319-46317c4515b8,p475,Pantaloons,pantaloons-evr2nkwi06k23wi,,07669421298,,"Plot No 29, Ground Floor & Basement, Bungalow Road",Kamla Nagar,Near Chroma Store,new delhi,delhi,north,in,110007,28.68295665,77.20542079,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=10948414482457619051,4.65615141955836,2536
96bd2425-7855-40e2-b14f-bab9fe3a434e,01ca273f-610c-4686-a319-46317c4515b8,p284,Pantaloons,pantaloons-zdf7kgzdjagyu2z,,02172722144,,"Oasis Mall, 11A",Murarji Peth,Nearby McDonald's,solapur,maharashtra,west,in,413001,17.67662569,75.89635035,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=14594345084003135337,4.022821576763485,482
96eaf43c-f36d-473f-b1f8-e5268fb378c2,01ca273f-610c-4686-a319-46317c4515b8,p380,Pantaloons,pantaloons-ju0i1utmcjn1yia,,09513400521,,"EMAR Mahal, Ground Floor, No 91/3, Bypass Road",Madakkulam,Near KFC,madurai,tamil nadu,south,in,625016,9.917218197,78.0940685,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=3099428118710961324,4.061946902654867,565
96fafb33-daa2-4c4e-8686-844934ab1533,01ca273f-610c-4686-a319-46317c4515b8,p129,Pantaloons,pantaloons-iqanavbhqsuage8,,03224255081,,"Ground Floor, Ambuja Neotia Mall, City Center, Block A, Shop No 2, Rabindra Nazrul Road, Word No 13",Haldia,Opposite To SVF Cinema,purba medinipur,west bengal,east,in,721657,22.05933043,88.07518765,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=1790774630895934179,4.225,80
977bf02b-8689-4c00-890c-a6cc2050d752,01ca273f-610c-4686-a319-46317c4515b8,p487,Pantaloons,pantaloons-ng520vcuh3mtfaw,,08904003220,,"House No 6-6-8 to 32 & 395, Plot No 1, Ground and First Floor, Main Road",Kavadiguda,Sattva Necklace Mall,hyderabad,telangana,south,in,500035,17.42417377,78.49514002,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=8177081049680967178,4.298507462686567,67
979ea430-91c1-42fe-aeb1-042ee95bcb46,01ca273f-610c-4686-a319-46317c4515b8,p275,Pantaloons,pantaloons-jy10zzskaqwv6yx,,04226228133,,"Prozone Mall, Old Sivanandha Mills, Sathy Road",Saravanampatti,Inside Prozone Mall,coimbatore,tamil nadu,south,in,641035,11.05515224,76.99405326,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=2488321863183014915,3.923076923076923,169
97c6b6ce-52ec-4c21-8757-05e0bf503ef9,01ca273f-610c-4686-a319-46317c4515b8,p096,Pantaloons,pantaloons-91glagabb58oqkg,,09513703094,,"Unit No 1-5, Site F16, Survey No 1009, Forum Sujana Mall, Ground Floor, Phase 6",KPHB,Next to Style Union,hyderabad,telangana,south,in,500072,17.48424409,78.38900976,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=11128901901347151401,4.085446009389671,2130
98553237-5b17-4efc-a5b3-15e94a25721d,01ca273f-610c-4686-a319-46317c4515b8,p186,Pantaloons,pantaloons-z0k34005ic41zh3,,06292270018,,"Vega Circle Mall, Ground Floor, Near Check Post",Nimbu Basti,Nearby Indian Oil Petrol Pump,siliguri,west bengal,east,in,734008,26.75222037,88.43879111,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=7394199328026954855,3.466666666666667,15
9b0b1c5a-7d56-4ea0-95d5-f5cf7b1d97ff,01ca273f-610c-4686-a319-46317c4515b8,p308,Pantaloons,pantaloons-334loa3maudxcqh,,08657549157,,"Shop No 8-12, First Floor, SFC Mega Mall, Mahatma Gandhi Road",Station Chowk,Near OLd Station Cwok,sangli,maharashtra,west,in,416416,16.86058754,74.56959958,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13967836754770746087,4.088669950738916,203
9be07325-4c7d-4766-9bac-35b2e92164de,01ca273f-610c-4686-a319-46317c4515b8,p030,Pantaloons,pantaloons-j11a0740l85fg5q,,09513703067,,"Plot No 126, BTS Connections, Nelson Manickam Road",Aminjikarai,Near Ampa Sky One Mall,chennai,tamil nadu,south,in,600029,13.06982203,80.22423469,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=6993239542489086776,4.005645730416372,1417
9d00e4ba-8126-47ff-bd5e-11d60126c6fd,01ca273f-610c-4686-a319-46317c4515b8,p409,Pantaloons,pantaloons-w7zdccdyxt2fz4x,,05952350077,,"Ground & First Floor, Khasra No 177-178, Maddayyan Nadar Bagh, Shaukat Ali Road",Civil Lines,Near Bank Of India,rampur,uttar pradesh,north,in,244901,28.79313728,79.02195143,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=8411411891166188244,4.06140350877193,114
9d875854-42fe-4158-8056-0757832f720a,01ca273f-610c-4686-a319-46317c4515b8,p021,Pantaloons,pantaloons-eik5jjfv6pxbp4k,,8657749419,,Bharath Iscon Mall,150 Feet Ring Road,Nearby Naples Pizza,rajkot,gujarat,west,in,360004,22.27973553,70.77563722,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=13433721937924119535,4.147540983606557,61
9e907ec0-3b9e-4e9a-bd4e-965a2c7b367c,01ca273f-610c-4686-a319-46317c4515b8,p551,Pantaloons,pantaloons-gb1ydb85r83jbsd,,09355968351,,"Yadav Commercial Complex, Delhi - Rewari Road",Puran Nagar,Near KLP College,rewari,haryana,north,in,123401,28.19818721,76.63238482,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=12324270758857694552,4.455026455026455,189
9ef3924a-4016-4d0a-a595-c926eb099260,01ca273f-610c-4686-a319-46317c4515b8,p230,Pantaloons,pantaloons-bzi1xzsfopjev11,,07635888947,,"GLR Complex, Adabari Tiniali, At Road",Maligaon,Opposite Atal Udyan,guwahati,assam,east,in,781012,26.15885064,91.6860031,"{""Sunday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Monday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Tuesday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Wednesday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Thursday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Friday"":{""open"":true,""timings"":[""10:30"",""21:30""]},""Saturday"":{""open"":true,""timings"":[""10:30"",""21:30""]}}",True,True,Pantaloons,,,https://maps.google.com/maps?cid=5929375094773715073,3.9846350832266326,1562
9f0a9b08-0602-4301-8731-8cac2592dbbb,01ca273f-610c-4686-a319-46317c4515b8,p160,Pantaloons,pantaloons-du1r841gixwjzu7,,08657959767,,"GF, FF, SF, Treasure Island Mall, MG Road",Tukoganj,Near Malabar,indore,madhya pradesh,west,in,452001,22.72136555,75.87877683,,True,True,Pantaloons,,,https://maps.google.com/maps?cid=17573772251559519398,4.070631970260223,269
