"id","title","description","street","city","state","postal_code","country","lat","lng","phone","fax","email","website","logo_id","path","marker_id","description_2","open_hours","ordr","slug","brand","special","categories","days_str"
"492","SB-GAURIPUR","","GAURIPUR(Bepariputy), opp. Gurudwara Gate, PIN CODE","GAURIPUR","ASSAM","783331","India","26.0916341","89.9655224","9147375732","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-gauripur-gauripur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"383","SB-GHORASAHAN","","Main Road , Near Central Bank,Ghorasahan, 854303.","GHORASAHAN","BIHAR","854303","India","0","0","8420120638","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-ghorasahan-ghorasahan","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"384","SB-GOALPARA","","Ward No-14, Holding No-381,Boc Agia Road, Nr Vishal Mega Mart","GOALPARA","ASSAM","783121","India","0","0","6292248593","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-goalpara-goalpara","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"385","SB-GODDA","","Bhagalpur Road Near Hp Petrol Pump Godda, Jharkhand","GODDA","JHARKHAND","814133","India","0","0","9147100674","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-godda-godda","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"386","SB-GOPALGANJ","","Cinema Road, Janglia More Gopalganj, Bihar","GOPALGANJ","BIHAR","841428","India","0","0","8335075328","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-gopalganj-gopalganj","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"483","SB-GORAKHPUR","","Gorakhnath Road, Opposite Gorakhnath Complex, Gorakhpur","GORAKHPUR","UTTAR PRADESH","273015","India","0","0","7605009325","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-gorakhpur-gorakhpur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"387","SB-GOSSAIGAON","","Narzery Tower, D.K.Road, Near Kaki Mandir, Gossaigaon","GOSSAIGAON","ASSAM","783360","India","0","0","9147095632","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-gossaigaon-gossaigaon","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"388","SB-GUNUPUR","","Station Road, Opposite Union Bank, Odisha","GUNUPUR","ODISHA","765022","India","0","0","9147100671","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""09:30 AM - 10:00 PM""]}","0","sb-gunupur-gunupur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"473","SB-GUWAHATI CLUB","","G.N.B. Road, Near Guwahati Club Point, Guwahati","GUWAHATI CLUB","ASSAM","781003","India","0","0","9147071279","","","","0","null","1","","{""mon"":[""09:30 AM - 06:30 PM""],""tue"":[""09:30 AM - 06:30 PM""],""wed"":[""09:30 AM - 06:30 PM""],""thu"":[""09:30 AM - 06:30 PM""],""fri"":[""09:30 AM - 06:30 PM""],""sat"":[""09:30 AM - 06:30 PM""],""sun"":[""09:30 AM - 06:30 PM""]}","0","sb-guwahati-club-guwahati-club","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"389","SB-HABRA","","78,Bus Stand,Jessore Road,24 Pgs(N),Near-Sbi Bank, Habra","HABRA","WEST BENGAL","743263","India","0","0","7044083970","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-habra-habra","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"474","SB-HAIBERGAON","","At Road, Near Haibargaon Police Station, Haibargaon, Fauzdaripatty, Nagaon, Assam","HAIBERGAON","ASSAM","782002","India","0","0","9147071277","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-haibergaon-haibergaon","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"489","SB-HAILAKANDI","","N.S Road, Opposite DS.A Field, Hailakandi","HAILAKANDI","ASSAM","788155","India","24.6829487","92.5643887","9147078122","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-hailakandi-hailakandi","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"493","SB-HATA","","HATA BAZAR, NEAR SBI MAIN ROAD, HATA, PIN CODE","HATA","UTTAR PRADESH","274203","India","26.3702783","83.4703566","9147375735","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-hata-hata","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"490","SB-HATIGAON","","Sijubari Road, Near SBI bank, Hatigaon","HATIGAON","ASSAM","781038","India","26.1290813","91.7794356","9147078123","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-hatigaon-hatigaon","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"463","SB-HOWLY","","Main Town, Tiniali Road, Guwahati, Assam","HOWLY","ASSAM","781316","India","0","0","8585075183","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-howly-howly","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"479","SB-HOWRAH MAIDAN","","545, Gt Road, Beside Hind Apartment Market, Howrah Maidan, Kolkata, West Bengal","HOWRAH MAIDAN","WEST BENGAL","711101","India","0","0","8334883299","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-howrah-maidan-howrah-maidan","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"390","SB-ILLAMBAZAR","","Illambazar Bus Stand, Panagarh Rd, Illambazar - 731214","ILLAMBAZAR","WEST BENGAL","731214","India","0","0","9147095633","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-illambazar-illambazar","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"494","SB-INDIRA NAGAR","","SANJAY GANDHI PURAM, NEAR KUKRAIL BRIDGE, LUCKNOW","INDRA NAGAR","UTTAR PRADESH","226016","India","26.8915707","80.9926327","9147375736","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-indira-nagar-indra-nagar","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"391","SB-ISLAMPUR","","New Town Road,Deshbandhu Para ,Po+Ps-Islampur, District-Uttar Dinajpur, West Bengal,733202.","ISLAMPUR","WEST BENGAL","733202","India","0","0","9073637671","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-islampur-islampur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"540","SB-ITANAGAR","","Ganga Market (Opposite ANCHU Office), Itanagar Capital Complex, Arunachal Pradesh -791111","ITANAGAR","ARUNACHAL PRADESH","791111","India","27.0865794","93.6143932","","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-itanagar-itanagar","null","null","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"392","SB-JAJPUR","","Bank Street, Near Axis Bank, Jajpur Road, Jajpur Odisha","JAJPUR","ODISHA","755018","India","0","0","7605009260","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-jajpur-jajpur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"497","SB-JAMES LONG SARANI","","James Long Sarani, Opposite Eastern Railway Sports Complex, Behala, Kolkata","BEHALA","WEST BENGAL","700034","India","22.4921392","88.3192236","9147375734","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-james-long-sarani-behala","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"467","SB-JAUNPUR","","Padav, Badlapur, Uttar Pradesh","JAUNPUR","UTTAR PRADESH","222125","India","0","0","9147071272","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-jaunpur-jaunpur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"393","SB-JEYPORE","","Main Road, Near Bsnl Office,Jeypore,Koraput,Odisha","JEYPORE","ODISHA","764001","India","0","0","7595026198","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-jeypore-jeypore","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"394","SB-JHANJHARPUR","","Station road, Near SBI BANK Jhanjharpur","JHANJHARPUR","BIHAR","847403","India","0","0","6292248591","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-jhanjharpur-jhanjharpur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"496","SB-JORHAT","","Kamar Bandha Road, Beside SBI Bank, Jorhat, Assam","JORHAT","ASSAM","785001","India","26.7435464","94.2006443","7605009301","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-jorhat-jorhat","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"395","SB-KAKDWIP","","Old Canara Bank Building, Opposite Girls School,Kakdwip","KAKDWIP","WEST BENGAL","743347","India","0","0","9147005747","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kakdwip-kakdwip","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"396","SB-KALIACHAK","","Kaliachak New Market,Opp - Jibon Rekha Nurshing Home, West Bengal","KALIACHAK","WEST BENGAL","732201","India","0","0","7596072375","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kaliachak-kaliachak","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"337","SB-KANCHRAPARA","","4,Station Road,Kanchrapara,24 Pgs(N),W.B.743145.","KANCHRAPARA","WEST BENGAL","743145","India","0","0","8584867405","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kanchrapara-kanchrapara","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"397","SB-KANCHRAPARA","","4,Station Road,Kanchrapara,24 Pgs(N),W.B.743145.","KANCHRAPARA","WEST BENGAL","743145","India","0","0","9007019312","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kanchrapara-kanchrapara-1","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"398","SB-KARIMPUR","","New Bus Stand, Beside LIC Building, Karimpur, Pin- 741152","KARIMPUR","WEST BENGAL","741152","India","0","0","9147097163","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-karimpur-karimpur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"485","SB-KASIA","","Main Road, Kasia Bazar, Near Jain Building","KASIA","UTTAR PRADESH","274402","India","0","0","7605009267","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kasia-kasia","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"399","SB-KATWA","","Kachari Road,Near-Pwd Office,Hospital More,P.O-Katwa,Dist-Burdhwan,713130.","KATWA","WEST BENGAL","713130","India","0","0","9091254517","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-katwa-katwa","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"470","SB-KATWA","","Kachari Road,Near-Pwd Office,Hospital More,P.O-Katwa,Dist-Burdhwan","KATWA","WEST BENGAL","713130","India","0","0","9091254517","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-katwa-katwa-1","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"400","SB-KENDRAPARA","","Baniamal, Kendrapara New Bus Stand, Opposite Of Hotel Ananta Balia Palace, Kendrapara, Odisha","KENDRAPARA","ODISHA","754211","India","0","0","9147006155","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kendrapara-kendrapara","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"402","SB-KHAGARIA","","Sagarmal Chowk, Near Rajasthan Hotel, Khagaria ,Bihar","KHAGARIA","BIHAR","851204","India","0","0","8017002368","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-khagaria-khagaria","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"541","SB-KHANDAGIRI","","Near Barabhuja Market Complex ,Khandagiri Square, Bhubaneswar, Khurda, Odisha, Pin -751030","BHUBANESWAR","ODISHA","751030","India","20.2581286","85.787929","","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-khandagiri-bhubaneswar","null","null","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"403","SB-KHURDA","","Nayagarh Road, Opposite Bharat Petrol Pump, Khurda Road, Odisha","KHURDA","ODISHA","752055","India","0","0","9147094450","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-khurda-khurda","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"404","SB-KISHANGANJ","","Saudagar Patti, Fall Chowk, Bara Masjid, Kishanganj, Bihar","KISHANGANJ","BIHAR","855107","India","0","0","9073670514","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kishanganj-kishanganj","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"405","SB-KOKRAJHAR","","Jd Road, Main Police Point, Near Assam Oil, Kokrajhar","KOKRAJHAR","ASSAM","783370","India","0","0","9147005749","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-kokrajhar-kokrajhar","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"338","SB-KRISHNANAGAR","","27, M.M. Ghosh St, Opp -Judge Court,Krishnanagar,Nadia","KRISHNANAGAR","WEST BENGAL","741101","India","0","0","6292125845","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-krishnanagar-krishnanagar","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"406","SB-KRISHNANAGAR","","27, M.M. Ghosh St, Opp -Judge Court,Krishnanagar,Nadia,741101.","KRISHNANAGAR","WEST BENGAL","741101","India","0","0","7044055670","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-krishnanagar-krishnanagar-1","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"407","SB-LAKHIMPUR","","D.K.Road,Opp-Vishal Mega Mart, North Lakhimpur, Assam","LAKHIMPUR","ASSAM","787001","India","0","0","6292125873","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-lakhimpur-lakhimpur","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"408","SB-LAKHIMPUR KHERI","","Pramod Palace, Near Vikas Bhawan, Kheri Road, Lakhimpur Kheri, Uttar Pradesh","LAKHIMPUR KHERI","UTTAR PRADESH","262701","India","0","0","9831506088","","","","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-lakhimpur-kheri-lakhimpur-kheri","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
"495","SB-MADHEPURA","","Near Atithi hotel Karpuri chowk Madhepura, Bihar","MADHEPURA","BIHAR","852113","India","25.9096952","86.7860893","9147375733","","","https://stylebaazar.in","0","null","1","","{""mon"":[""10:00 AM - 10:00 PM""],""tue"":[""10:00 AM - 10:00 PM""],""wed"":[""10:00 AM - 10:00 PM""],""thu"":[""10:00 AM - 10:00 PM""],""fri"":[""10:00 AM - 10:00 PM""],""sat"":[""10:00 AM - 10:00 PM""],""sun"":[""10:00 AM - 10:00 PM""]}","0","sb-madhepura-madhepura","","","null","Mon, Tues, Wed, Thur, Fri, Sat, Sun"
